hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
15844539,Welcome,"19 Calle Gran Vi­a, 3009 Alicante Espanha",Alicante ,209,indef,indef,0,indef,4.0,84,146,35,38.350341796875,-0.4724299907684326,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15844539-Reviews-Welcome-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17643940,Country Retreat,"La Ballestera 10 El Rebelledo, 03113 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,indef,indef,indef,38.352508544921875,-0.6050699949264526,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17643940-Reviews-Country_Retreat-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21156661,Apartamentos Casa Turis Los Labradores,indef,Alicante ,indef,indef,indef,0,indef,5.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21156661-Reviews-Apartamentos_Casa_Turis_Los_Labradores-Alicante_Costa_Blanca_Province_of_Alicante_Va.html
15690103,Downtown Apartments,"Calle Alferez Dias Sanchis 22, Ground Floor , First Floor Apartments, 3009 Alicante Espanha",Alicante ,750,indef,indef,0,indef,4.0,81,27,11,38.35560989379883,-0.48875001072883606,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15690103-Reviews-Downtown_Apartments-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21405805,Apartamentos Quijano By Be Alicante,"10 Carrer Del Carmen, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,464,88,38.34671401977539,-0.48199498653411865,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21405805-Reviews-Apartamentos_Quijano_By_Be_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valen.html
21371001,Rooms In Alicante,"Calle de Rafael Altamira 3 24, 03002 Alicante Espanha",Alicante ,180,indef,indef,0,indef,4.0,100,458,92,38.344730377197266,-0.4818100035190582,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21371001-Reviews-Rooms_In_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
19700238,Micasita Alicante,"Calle del Capitan Segarra, 41-43 2A, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,234,34,38.35027313232422,-0.48715901374816895,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19700238-Reviews-Micasita_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23425013,Apartment Alicante Torres,"Calle Músico Torres Climent 3, 5A, 03011 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,50,19,3,38.37533187866211,-0.49212199449539185,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23425013-Reviews-Apartment_Alicante_Torres-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
19751195,Hostal Olozaga,"Calle de Olozaga, 03012 Alicante Espanha",Alicante ,560,indef,indef,0,indef,3.0,87,56,9,38.35500717163086,-0.48429998755455017,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19751195-Reviews-Hostal_Olozaga-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23323823,Apartamentos Tandem Portal De Elche,"Plaza del Portal de Elche 5, 03001 Alicante Espanha",Alicante ,484,indef,indef,0,indef,4.0,100,505,101,38.34450149536133,-0.48357999324798584,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23323823-Reviews-Apartamentos_Tandem_Portal_De_Elche-Alicante_Costa_Blanca_Province_of_Alicante_Valen.html
19699565,Herrera Center Rooms,"Calle Juan de Herrera 10, Apartamento 3, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,227,46,38.35034942626953,-0.485150009393692,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19699565-Reviews-Herrera_Center_Rooms-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15354414,Columbia 47,"Calle Virgen del Socorro 47, 4ºB, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,91,36,8,38.34844970703125,-0.4749700129032135,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15354414-Reviews-Columbia_47-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21330962,Mercado Rooms,"Calle Juan de Herrera, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,2.0,100,224,35,38.35038757324219,-0.48638901114463806,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21330962-Reviews-Mercado_Rooms-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
19749395,Hostal Olozaga,indef,Alicante ,410,indef,indef,0,indef,4.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19749395-Reviews-Hostal_Olozaga-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
16639115,Guest House Capitan Meca,"Calle Capitan Meca , 4 . 2 D, 03002 Alicante Espanha",Alicante ,227,indef,indef,0,indef,4.0,100,447,88,38.34461975097656,-0.4815100133419037,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d16639115-Reviews-Guest_House_Capitan_Meca-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Countr.html
17628549,Plaza Manila New,"Calle de Enrique Perez Cascales 10, 03013 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,83,171,13,38.35771942138672,-0.47576001286506653,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17628549-Reviews-Plaza_Manila_New-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
19736393,La Carrasca,indef,Alicante ,indef,indef,indef,0,indef,3.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19736393-Reviews-La_Carrasca-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
19914082,Casa SaMARa,"Calle del Jazmin 4, 03012 Alicante Espanha",Alicante ,252,indef,indef,0,indef,3.0,86,49,8,38.35491180419922,-0.4825499951839447,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19914082-Reviews-Casa_SaMARa-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21329851,Habitacion Centrica,"Avda. Federico Soto, 8 4ºD Avda., 03001 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,478,61,38.34423065185547,-0.48903098702430725,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21329851-Reviews-Habitacion_Centrica-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21149800,Apart - Hotel Wayteko,"Calle Nueva Alta 46, 03004 Alicante Espanha",Alicante ,indef,Hotel,indef,0,indef,2.0,95,69,14,38.3520393371582,-0.4820699989795685,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21149800-Reviews-Apart_Hotel_Wayteko-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15687138,Apartamentos Rivera,"Calle General Primo de Rivera 2 3-I, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,532,94,38.34735107421875,-0.4840399920940399,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15687138-Reviews-Apartamentos_Rivera-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21406461,Apartamentos Plaza de Toros,"Calle Botella de Hornos 4, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,158,21,38.35139083862305,-0.4868299961090088,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21406461-Reviews-Apartamentos_Plaza_de_Toros-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Cou.html
16676556,Central Parke,"Calle de Manuel Anton 8, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,2.0,100,294,56,38.3497314453125,-0.4858599901199341,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d16676556-Reviews-Central_Parke-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
18193108,Plaza De Toro Guest Rooms,"Calle General Serrano, 03012 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,86,45,9,38.35464859008789,-0.48155999183654785,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d18193108-Reviews-Plaza_De_Toro_Guest_Rooms-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
17588830,Eldorado,"Calderon de la Barca, 24 Esc.1Entreplanta1, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,2.0,100,265,50,38.34992980957031,-0.48555999994277954,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17588830-Reviews-Eldorado-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23385456,El Reposo Del Guerrero,indef,Alicante ,indef,indef,indef,0,indef,3.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23385456-Reviews-El_Reposo_Del_Guerrero-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23320815,Encanto en el centro de Alicante,"Calle Poeta Quintana 28, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,364,56,38.34817123413086,-0.488290011882782,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23320815-Reviews-Encanto_en_el_centro_de_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencia.html
21174117,Concept Suites,"Calle Mayor 7, 03002 Alicante Espanha",Alicante ,296,indef,indef,0,indef,4.0,100,491,97,38.344886779785156,-0.4828070104122162,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21174117-Reviews-Concept_Suites-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21392595,Habitaciones en Alicante,indef,Alicante ,indef,indef,indef,0,indef,4.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21392595-Reviews-Habitaciones_en_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Countr.html
13552143,Azaleas,"Calle Catedratico Abelardo Rigual 15, 03540 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,71,158,9,38.36526870727539,-0.4226199984550476,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d13552143-Reviews-Azaleas-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21186679,Castle Apartment,"Calle de la Huerta 77, 03004 Alicante Espanha",Alicante ,282,indef,indef,0,indef,4.0,95,119,33,38.350830078125,-0.48197001218795776,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21186679-Reviews-Castle_Apartment-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15685556,Skylights Explanada 25,"Calle Valdes 15, 03001 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,464,77,38.34286880493164,-0.4858500063419342,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15685556-Reviews-Skylights_Explanada_25-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15467025,Habitaciones Privadas Alicante Centro,"Calle Procion 11, 03006 Alicante Espanha",Alicante ,312,indef,indef,0,indef,4.0,70,82,12,38.345218658447266,-0.5078499913215637,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15467025-Reviews-Habitaciones_Privadas_Alicante_Centro-Alicante_Costa_Blanca_Province_of_Alicante_Val.html
21212342,O´Donell Apartment,indef,Alicante ,indef,indef,indef,0,indef,4.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21212342-Reviews-O_Donell_Apartment-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15736894,Apartamentos Teatro Alicante,"Teatro 14, 1Ro, 3001 Alicante Espanha",Alicante ,736,indef,indef,0,indef,4.0,100,471,64,38.3448486328125,-0.4893200099468231,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15736894-Reviews-Apartamentos_Teatro_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Co.html
15749721,Altamira Apartments,"Calle de Rafael Altamira 11, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,469,97,38.34471893310547,-0.4820699989795685,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15749721-Reviews-Altamira_Apartments-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
14117389,Bazan 16,"Calle de Bazan 16, 03001 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,582,99,38.34510040283203,-0.4857900142669678,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d14117389-Reviews-Bazan_16-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
22844462,Como en casa,"Carrer Alona 21, 03007 Alicante Espanha",Alicante ,263,indef,indef,0,indef,4.0,90,102,5,38.34148025512695,-0.49589699506759644,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d22844462-Reviews-Como_en_casa-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23178399,Casa Brava,"Calle Nueva Baja 38, 03004 Alicante Espanha",Alicante ,251,indef,indef,0,indef,4.0,97,77,15,38.352020263671875,-0.48260998725891113,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23178399-Reviews-Casa_Brava-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
12921743,Mr Higgins Golf & Beach Resort,"4 Carrer de Gongora Residencial Hispamar, 03560 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,57,40,3,38.386878967285156,-0.4106299877166748,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d12921743-Reviews-Mr_Higgins_Golf_Beach_Resort-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Co.html
12690340,Casa Carlos 2,"Avenida Benito Perez Galdos, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,260,32,38.34849166870117,-0.49048998951911926,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d12690340-Reviews-Casa_Carlos_2-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15646436,Cute Apartments near the beach,indef,Alicante ,indef,indef,indef,0,indef,3.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15646436-Reviews-Cute_Apartments_near_the_beach-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_.html
15697771,Baby-Friendly Terrace Apartment,"Gaston Castello, 4,, 3560 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,indef,indef,indef,38.411251068115234,-0.4041700065135956,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15697771-Reviews-Baby_Friendly_Terrace_Apartment-Alicante_Costa_Blanca_Province_of_Alicante_Valencian.html
17573787,Building City Center,"Calle de Sevilla 57, 03012 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,88,57,9,38.35451126098633,-0.4830999970436096,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17573787-Reviews-Building_City_Center-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15041586,San Roque 13 15,"Calle de San Roque 13, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,460,84,38.34733963012695,-0.48208001255989075,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15041586-Reviews-San_Roque_13_15-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23318887,Flat,"Calle Baritono Paco Latorre 32 Apt. 2A, 03015 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,indef,indef,indef,38.37609100341797,-0.481361985206604,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23318887-Reviews-Flat-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
16647823,Views Apartamento Compartido,"Calle Virgen del Socorro 47, 4C, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,5.0,90,32,3,38.3486442565918,-0.4745579957962036,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d16647823-Reviews-Views_Apartamento_Compartido-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Co.html
23357176,San Carlos 16 Apartamento,"Calle de San Carlos 16, 03012 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,97,73,12,38.353431701660156,-0.4846630096435547,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23357176-Reviews-San_Carlos_16_Apartamento-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
19783942,Casa Paul,"Calle del Musico Alfosea 2, 03011 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,2.0,52,23,5,38.37297058105469,-0.4893699884414673,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19783942-Reviews-Casa_Paul-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23279809,Wellrentingcom - Alicante Cs,"Calle Catedratico Senante Llaudes 7, 03005 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,96,149,11,38.34513854980469,-0.4942300021648407,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23279809-Reviews-Wellrentingcom_Alicante_Cs-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Coun.html
17663063,Rooms in Plaza Toros,"Calle Teniente Llorca 16 Escalera 1 Planta 2 Puerta 1, 03009 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,91,64,13,38.353668212890625,-0.4876900017261505,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17663063-Reviews-Rooms_in_Plaza_Toros-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15349470,Sunny Days,"Avenida De Niza 4, 03010 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,65,64,4,38.366580963134766,-0.4104500114917755,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15349470-Reviews-Sunny_Days-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23523821,Sandra Rooms,"Avinguda Albufereta 96, 03016 Alicante Espanha",Alicante ,395,indef,indef,0,indef,4.0,41,31,6,38.36309051513672,-0.44813698530197144,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23523821-Reviews-Sandra_Rooms-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23305307,Luceros By Jupalca,"Calle Segura 30, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,266,28,38.34817123413086,-0.4907799959182739,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23305307-Reviews-Luceros_By_Jupalca-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23202419,VillaVieja17 Studio-Apartments,"Calle Villavieja 1 Pietro 17, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,222,59,38.34645080566406,-0.4791199862957001,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23202419-Reviews-VillaVieja17_Studio_Apartments-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_.html
23202390,Alicante Hils Serenity,"Glorieta del Reino Unido 6, 03008 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,indef,indef,indef,38.313785552978516,-0.5201600193977356,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23202390-Reviews-Alicante_Hils_Serenity-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15361933,AticoAlikante,"Calle de San Mateo 47 5derecho, 03012 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,2.0,88,227,24,38.35615158081055,-0.4797999858856201,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15361933-Reviews-AticoAlikante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
16675650,Mercado Central,"Vicente Inglada, N7, 1B, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,431,74,38.34852600097656,-0.48514801263809204,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d16675650-Reviews-Mercado_Central-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17662344,Mi Refugio,"Avenida Ansaldo 28, 03540 Alicante Espanha",Alicante ,290,indef,indef,0,indef,3.0,73,119,16,38.36857986450195,-0.4330599904060364,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17662344-Reviews-Mi_Refugio-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
20116980,Pension Mexico,"Calle General Primo de Rivera N 10 Piso 01, 03002 Alicante Espanha",Alicante ,299,indef,indef,0,indef,4.0,100,531,90,38.347618103027344,-0.4845280051231384,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d20116980-Reviews-Pension_Mexico-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23009112,Apartamento Casaturis San Francisco,"Calle de San Francisco 4, 03001 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,514,101,38.344181060791016,-0.4840199947357178,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23009112-Reviews-Apartamento_Casaturis_San_Francisco-Alicante_Costa_Blanca_Province_of_Alicante_Valen.html
19682693,Apartamentos de la Huerta,"Calle de la Huerta 109, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,92,60,14,38.351558685302734,-0.48151999711990356,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19682693-Reviews-Apartamentos_de_la_Huerta-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
17803275,Hostal Jireh,"Calle Maestro Alonso #71, 03012 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,71,133,14,38.363311767578125,-0.4841899871826172,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d17803275-Reviews-Hostal_Jireh-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15836562,Temporary Alicante TM,"Carrer Taquigrafo Marti 25, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,111,17,38.352081298828125,-0.48871999979019165,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15836562-Reviews-Temporary_Alicante_TM-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
19769556,Appart City Alicante,"Calle de Bazan 47, 03001 Alicante Espanha",Alicante ,750,indef,indef,0,indef,4.0,100,592,94,38.3463134765625,-0.4865019917488098,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d19769556-Reviews-Appart_City_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15836462,Apartamentos Marin,"Carrer Cesar Elguezabal, 03001 Alicante Espanha",Alicante ,688,indef,indef,0,indef,2.0,100,593,95,38.34571838378906,-0.4864799976348877,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15836462-Reviews-Apartamentos_Marin-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15836300,Temporary Alicante Hm,"Calle Capitan Hernandez Mira, 3004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,99,91,16,38.35266876220703,-0.4874800145626068,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d15836300-Reviews-Temporary_Alicante_Hm-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
16646015,Plaza De Toros,"Calle del Marques de Molins 16, 03004 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,181,21,38.35042953491211,-0.48934999108314514,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d16646015-Reviews-Plaza_De_Toros-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
20283285,Guest House Abad Fernandez Homestay,"Calle del Abad Fernandez Helguera 20 Bajo, 03014 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,54,29,4,38.37176513671875,-0.4835900068283081,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d20283285-Reviews-Guest_House_Abad_Fernandez_Homestay-Alicante_Costa_Blanca_Province_of_Alicante_Valen.html
21401162,VillaVieja17,"Calle Villavieja 17, 03002 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,4.0,100,222,59,38.34645080566406,-0.4791199862957001,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21401162-Reviews-VillaVieja17-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21195422,Mini-Apartment Donna Rosa D'Alvadorez,"Calle de Barcelona 2 Puerta 2 Izquierda, 03013 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,2.0,87,283,49,38.3543701171875,-0.47824999690055847,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21195422-Reviews-Mini_Apartment_Donna_Rosa_D_Alvadorez-Alicante_Costa_Blanca_Province_of_Alicante_Val.html
23675919,Apartamentos Boutique Villavieja,indef,Alicante ,indef,indef,indef,0,indef,4.0,indef,indef,indef,indef,indef,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d23675919-Reviews-Apartamentos_Boutique_Villavieja-Alicante_Costa_Blanca_Province_of_Alicante_Valencia.html
21213106,Apartamentos Kasa 25 Panoramic 2,"Calle Poeta Vila y Blanco 4 Atico, 03003 Alicante Espanha",Alicante ,indef,indef,indef,0,indef,3.0,100,401,45,38.3445930480957,-0.4902440011501312,https://www.tripadvisor.com.br/Hotel_Review-g1064230-d21213106-Reviews-Apartamentos_Kasa_25_Panoramic_2-Alicante_Costa_Blanca_Province_of_Alicante_Valencia.html
